,season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
325,2024,BUF,DB,SS,27.0,DEV,Kareem Jackson,Kareem,Jackson,1988-04-10,70.0,185,Alabama,00-0027872,13254,f7b49d9d-2ce4-459f-8065-fa3b52d28069,23995,6622,5545,JackKa99,11105,544,14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",,8,REG,P07,Kareem,JAC283467,35459,32004a41-4328-3467-b648-2976c8acb66c,2010,2010.0,HOU,20.0,36.548
326,2024,BUF,DB,SS,27.0,DEV,Kareem Jackson,Kareem,Jackson,1988-04-10,70.0,185,Alabama,00-0027872,13254,f7b49d9d-2ce4-459f-8065-fa3b52d28069,23995,6622,5545,JackKa99,11105,544,14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",,20,DIV,P07,Kareem,JAC283467,35459,32004a41-4328-3467-b648-2976c8acb66c,2010,2010.0,HOU,20.0,36.778
327,2024,BUF,DB,SS,27.0,DEV,Kareem Jackson,Kareem,Jackson,1988-04-10,70.0,185,Alabama,00-0027872,13254,f7b49d9d-2ce4-459f-8065-fa3b52d28069,23995,6622,5545,JackKa99,11105,544,14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",,6,REG,P07,Kareem,JAC283467,35459,32004a41-4328-3467-b648-2976c8acb66c,2010,2010.0,HOU,20.0,36.512
328,2024,BUF,DB,SS,27.0,DEV,Kareem Jackson,Kareem,Jackson,1988-04-10,70.0,185,Alabama,00-0027872,13254,f7b49d9d-2ce4-459f-8065-fa3b52d28069,23995,6622,5545,JackKa99,11105,544,14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",,11,REG,P07,Kareem,JAC283467,35459,32004a41-4328-3467-b648-2976c8acb66c,2010,2010.0,HOU,20.0,36.605
329,2024,BUF,DB,SS,27.0,DEV,Kareem Jackson,Kareem,Jackson,1988-04-10,70.0,185,Alabama,00-0027872,13254,f7b49d9d-2ce4-459f-8065-fa3b52d28069,23995,6622,5545,JackKa99,11105,544,14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",,3,REG,P07,Kareem,JAC283467,35459,32004a41-4328-3467-b648-2976c8acb66c,2010,2010.0,HOU,20.0,36.454
330,2024,BUF,DB,SS,27.0,DEV,Kareem Jackson,Kareem,Jackson,1988-04-10,70.0,185,Alabama,00-0027872,13254,f7b49d9d-2ce4-459f-8065-fa3b52d28069,23995,6622,5545,JackKa99,11105,544,14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",,17,REG,P07,Kareem,JAC283467,35459,32004a41-4328-3467-b648-2976c8acb66c,2010,2010.0,HOU,20.0,36.72
331,2024,BUF,DB,SS,27.0,DEV,Kareem Jackson,Kareem,Jackson,1988-04-10,70.0,185,Alabama,00-0027872,13254,f7b49d9d-2ce4-459f-8065-fa3b52d28069,23995,6622,5545,JackKa99,11105,544,14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",,7,REG,P07,Kareem,JAC283467,35459,32004a41-4328-3467-b648-2976c8acb66c,2010,2010.0,HOU,20.0,36.528
332,2024,BUF,DB,SS,27.0,DEV,Kareem Jackson,Kareem,Jackson,1988-04-10,70.0,185,Alabama,00-0027872,13254,f7b49d9d-2ce4-459f-8065-fa3b52d28069,23995,6622,5545,JackKa99,11105,544,14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",,4,REG,P07,Kareem,JAC283467,35459,32004a41-4328-3467-b648-2976c8acb66c,2010,2010.0,HOU,20.0,36.471
333,2024,BUF,DB,SS,27.0,DEV,Kareem Jackson,Kareem,Jackson,1988-04-10,70.0,185,Alabama,00-0027872,13254,f7b49d9d-2ce4-459f-8065-fa3b52d28069,23995,6622,5545,JackKa99,11105,544,14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",,2,REG,P07,Kareem,JAC283467,35459,32004a41-4328-3467-b648-2976c8acb66c,2010,2010.0,HOU,20.0,36.424
334,2024,BUF,DB,SS,27.0,DEV,Kareem Jackson,Kareem,Jackson,1988-04-10,70.0,185,Alabama,00-0027872,13254,f7b49d9d-2ce4-459f-8065-fa3b52d28069,23995,6622,5545,JackKa99,11105,544,14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",,13,REG,P07,Kareem,JAC283467,35459,32004a41-4328-3467-b648-2976c8acb66c,2010,2010.0,HOU,20.0,36.643
371,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,15,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.723
372,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,2,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.466
373,2024,BUF,DL,DE,40.0,RES,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",,8,REG,R40,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.589
374,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,4,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.513
375,2024,BUF,DL,DE,40.0,RES,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",,5,REG,R40,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.532
376,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,10,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.628
377,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,17,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.762
378,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,3,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.496
379,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,16,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.743
380,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,21,CON,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.838
381,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,20,DIV,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.819
382,2024,BUF,DL,DE,40.0,RES,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",,6,REG,R40,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.554
383,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,1,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.455
384,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,11,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.647
385,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,18,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.781
386,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,19,WC,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.8
387,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,13,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.685
388,2024,BUF,DL,DE,40.0,RES,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",,7,REG,R40,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.57
389,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,9,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.608
390,2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,1989-03-26,75.0,250,Texas A&amp;M,00-0027940,13976,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,24789,7421,6154,MillVo00,13022,871,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",EDGE,14,REG,A01,Von,MIL597654,37075,32004d49-4c59-7654-8608-622051b53bd3,2011,2011.0,DEN,2.0,35.704
1120,2024,BUF,DB,FS,23.0,DEV,Micah Hyde,Micah,Hyde,1990-12-31,72.0,197,Iowa,00-0030090,15960,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,26782,8892,7941,HydeMi00,15136,1525,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",,16,REG,P07,Micah,HYD422041,40107,32004859-4442-2041-2cef-c6fc73545f0d,2013,2013.0,GB,159.0,33.977
1121,2024,BUF,DB,FS,23.0,DEV,Micah Hyde,Micah,Hyde,1990-12-31,72.0,197,Iowa,00-0030090,15960,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,26782,8892,7941,HydeMi00,15136,1525,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",,18,REG,P07,Micah,HYD422041,40107,32004859-4442-2041-2cef-c6fc73545f0d,2013,2013.0,GB,159.0,34.015
1122,2024,BUF,DB,FS,23.0,DEV,Micah Hyde,Micah,Hyde,1990-12-31,72.0,197,Iowa,00-0030090,15960,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,26782,8892,7941,HydeMi00,15136,1525,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",,17,REG,P07,Micah,HYD422041,40107,32004859-4442-2041-2cef-c6fc73545f0d,2013,2013.0,GB,159.0,33.996
1123,2024,BUF,DB,FS,23.0,DEV,Micah Hyde,Micah,Hyde,1990-12-31,72.0,197,Iowa,00-0030090,15960,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,26782,8892,7941,HydeMi00,15136,1525,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",,21,CON,P07,Micah,HYD422041,40107,32004859-4442-2041-2cef-c6fc73545f0d,2013,2013.0,GB,159.0,34.073
1124,2024,BUF,DB,FS,23.0,DEV,Micah Hyde,Micah,Hyde,1990-12-31,72.0,197,Iowa,00-0030090,15960,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,26782,8892,7941,HydeMi00,15136,1525,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",,15,REG,P07,Micah,HYD422041,40107,32004859-4442-2041-2cef-c6fc73545f0d,2013,2013.0,GB,159.0,33.958
1125,2024,BUF,DB,FS,23.0,DEV,Micah Hyde,Micah,Hyde,1990-12-31,72.0,197,Iowa,00-0030090,15960,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,26782,8892,7941,HydeMi00,15136,1525,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",,19,WC,P07,Micah,HYD422041,40107,32004859-4442-2041-2cef-c6fc73545f0d,2013,2013.0,GB,159.0,34.034
1126,2024,BUF,DB,FS,23.0,DEV,Micah Hyde,Micah,Hyde,1990-12-31,72.0,197,Iowa,00-0030090,15960,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,26782,8892,7941,HydeMi00,15136,1525,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",,14,REG,P07,Micah,HYD422041,40107,32004859-4442-2041-2cef-c6fc73545f0d,2013,2013.0,GB,159.0,33.938
1127,2024,BUF,DB,FS,23.0,DEV,Micah Hyde,Micah,Hyde,1990-12-31,72.0,197,Iowa,00-0030090,15960,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,26782,8892,7941,HydeMi00,15136,1525,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",,20,DIV,P07,Micah,HYD422041,40107,32004859-4442-2041-2cef-c6fc73545f0d,2013,2013.0,GB,159.0,34.053
1128,2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928,80b403da-381f-467e-883b-5b83ac02aac3,26788,9022,7947,MartSa01,15125,1516,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,10,REG,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0,34.702
1129,2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928,80b403da-381f-467e-883b-5b83ac02aac3,26788,9022,7947,MartSa01,15125,1516,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,1,REG,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0,34.53
1130,2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928,80b403da-381f-467e-883b-5b83ac02aac3,26788,9022,7947,MartSa01,15125,1516,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,18,REG,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0,34.856
1131,2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928,80b403da-381f-467e-883b-5b83ac02aac3,26788,9022,7947,MartSa01,15125,1516,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,3,REG,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0,34.571
1132,2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928,80b403da-381f-467e-883b-5b83ac02aac3,26788,9022,7947,MartSa01,15125,1516,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,8,REG,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0,34.664
1133,2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928,80b403da-381f-467e-883b-5b83ac02aac3,26788,9022,7947,MartSa01,15125,1516,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,9,REG,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0,34.683
1134,2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928,80b403da-381f-467e-883b-5b83ac02aac3,26788,9022,7947,MartSa01,15125,1516,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,7,REG,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0,34.645
1135,2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928,80b403da-381f-467e-883b-5b83ac02aac3,26788,9022,7947,MartSa01,15125,1516,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,20,DIV,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0,34.894
1136,2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928,80b403da-381f-467e-883b-5b83ac02aac3,26788,9022,7947,MartSa01,15125,1516,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,16,REG,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0,34.817
1137,2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,1990-02-27,73.0,211,Appalachian State,00-0030092,15928,80b403da-381f-467e-883b-5b83ac02aac3,26788,9022,7947,MartSa01,15125,1516,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,21,CON,A01,Sam,MAR720548,40113,32004d41-5272-0548-89fe-164b32a0f793,2013,2013.0,DET,165.0,34.913
